person_id,birth_year,start_year,working_start_age,retirement_age,death_age,retirement_year,death_year,initial_salary,salary_growth_rate,total_earning_points,current_pension_value,annual_pension,years_in_retirement,total_pension_payout,total_contributions,balance
162,1944,1965,21,60,62,2004,2006,25228.31136053365,0.01712048662075401,49.03038342569084,21.919530093535478,1074.7229649970136,2,2149.445929994027,257299.42595984746,255149.98002985344
163,1947,1965,18,67,64,2014,2011,27437.14664267837,0.012718135763710116,58.14423025778736,29.45801552022873,0.0,0,0.0,316372.368413607,316372.368413607
164,1944,1965,21,60,59,2004,2003,21076.914445296883,0.027713398610954985,48.868755969916315,21.919530093535478,0.0,0,0.0,258271.26810833233,258271.26810833233
165,1943,1965,22,64,68,2007,2011,39698.80697169836,0.02111769224873615,91.31625564990134,23.952062360518745,2187.212649855509,4,8748.850599422036,491402.79247023084,482653.9418708088
166,1946,1965,19,61,59,2007,2005,14164.743203260612,0.0051355449707164835,22.474373272410524,23.952062360518745,0.0,0,0.0,116659.71459155824,116659.71459155824
167,1939,1965,26,65,64,2004,2003,22355.227424418055,0.022443413327149768,46.73079872060929,21.919530093535478,0.0,0,0.0,245352.45744356763,245352.45744356763
168,1948,1966,18,62,70,2010,2018,38950.80731999538,0.011214861174277238,75.49375879202867,26.17306524702257,1975.9030746067504,8,15807.224596854003,409225.2923110405,393418.0677141865
169,1941,1966,25,66,60,2007,2001,15436.991984969805,0.008324813368338875,22.65585342314058,23.952062360518745,0.0,0,0.0,116110.80338674721,116110.80338674721
170,1941,1966,25,63,70,2004,2011,35254.86330274816,0.011988618831314475,59.818629422134,21.919530093535478,1311.196247772513,7,9178.37373440759,313304.6686320223,304126.2948976147
171,1940,1966,26,62,70,2002,2010,14909.678285971135,0.013213289896549647,24.46014935252902,20.66125939630076,505.37749064486013,8,4043.019925158881,126788.39423579945,122745.37431064057
172,1944,1966,22,60,69,2004,2013,29012.756911605316,0.0503933065231258,106.89235890359998,21.919530093535478,2343.030277756455,9,21087.272499808092,586505.2067601075,565417.9342602994
173,1940,1966,26,67,67,2007,2007,30489.461902513973,0.027597430064951963,77.33176496252726,23.952062360518745,1852.2552568314316,0,0.0,421898.2004869554,421898.2004869554
174,1941,1966,25,60,64,2001,2005,26193.43185743899,0.026937233769416955,53.100454139721755,20.05947514203957,1065.1672398467608,4,4260.668959387043,277688.19778997457,273427.5288305875
175,1948,1966,18,66,59,2014,2007,36987.23719823705,0.024194561068660574,87.20018386072826,29.45801552022873,0.0,0,0.0,473407.89135187666,473407.89135187666
176,1944,1966,22,65,66,2009,2010,28727.139877419762,0.010844902035418203,53.99064678132918,25.410742958274337,1371.9424475113376,1,1371.9424475113376,290758.65428785054,289386.7118403392
177,1943,1966,23,60,65,2003,2008,31916.474104279045,0.03968588037016692,89.5567905116225,21.281097178189782,1905.866761844623,5,9529.333809223115,481765.22240371275,472235.8885944896
178,1945,1966,21,58,62,2003,2007,32243.827334171365,0.033657542462869436,80.15978254015643,21.281097178189782,1705.8881220196295,4,6823.552488078518,428289.37348967954,421465.821001601
179,1943,1966,23,66,59,2009,2002,31209.41383730377,0.043928596952537556,91.19040728653225,25.410742958274337,0.0,0,0.0,489009.6298952694,489009.6298952694
180,1948,1966,18,61,64,2009,2012,31421.922466708424,0.029699074356543134,89.32517115744449,25.410742958274337,2269.8189639856823,3,6809.4568919570465,495912.4321539473,489102.9752619903
181,1939,1966,27,58,64,1997,2003,34637.719140160385,0.010531586847760361,46.75756763941594,17.822583851688883,833.3406699545052,6,5000.044019727031,234734.7175767614,229734.67355703437
182,1946,1967,21,65,62,2011,2008,21918.61871681102,0.04486476828897768,81.18833243222781,26.958257204433245,0.0,0,0.0,458524.33126184094,458524.33126184094
183,1945,1967,22,61,70,2006,2015,33156.45941794735,0.0056101536159022265,50.7592011558842,23.25442947623179,1180.3762635493722,9,10623.38637194435,268021.46052317764,257398.07415123328
184,1947,1967,20,60,62,2007,2009,26281.733300427884,0.01758995294534764,51.899355614586405,23.952062360518745,1243.0966021513123,2,2486.1932043026245,280323.1629001286,277836.96969582594
185,1945,1967,22,61,69,2006,2014,38772.24383692083,0.02212621285892717,81.35692790898165,23.25442947623179,1891.9089424622873,8,15135.271539698299,439318.10851241706,424182.83697271877
186,1944,1967,23,65,65,2009,2009,23860.17410932398,0.052364166980590765,110.98638317411915,25.410742958274337,2820.246454706086,0,0.0,638227.9501808904,638227.9501808904
187,1940,1967,27,65,60,2005,2000,28343.627063039436,0.005905509191042026,37.460466366320695,22.577115996341544,0.0,0,0.0,191460.71179222385,191460.71179222385
188,1939,1967,28,61,62,2000,2001,33702.5391137226,0.006151130239381876,44.712559105440334,19.47521858450444,870.7868620510247,1,870.7868620510247,228581.52733501315,227710.74047296212
189,1940,1967,27,58,70,1998,2010,21233.06109161266,0.00844607696836094,27.492440510915774,18.357261367239552,504.68591608216576,12,6056.230992985989,139285.40600299882,133229.17501001284
190,1947,1967,20,65,67,2012,2014,37767.05538720329,0.027541968570206608,107.69617931794384,27.767004920566244,2990.400341047531,2,5980.800682095062,611133.6920603659,605152.8913782708
191,1945,1967,22,62,68,2007,2013,35166.94259337802,0.011233134060163342,61.284940575329884,23.952062360518745,1467.900718420987,6,8807.404310525922,328028.99857221474,319221.5942616888
192,1941,1967,26,58,64,1999,2005,25565.141713782163,0.03456377178724646,51.86572718205663,18.907979208256734,980.6760911794429,6,5884.056547076658,270530.4293172622,264646.3727701855
193,1945,1967,22,66,63,2011,2008,20055.917249377027,0.045142672429900575,74.77424277950013,26.958257204433245,0.0,0,0.0,422452.13392413437,422452.13392413437
194,1945,1967,22,67,67,2012,2012,13428.019001670633,0.025725229210181385,36.66215945411242,27.767004920566244,1017.9983619609238,0,0.0,207394.48168392282,207394.48168392282
195,1940,1967,27,63,60,2003,2000,23971.003669564394,0.02904184890445368,46.18039646277221,21.281097178189782,0.0,0,0.0,241356.47008253177,241356.47008253177
196,1940,1968,28,58,69,1998,2009,10985.40010730315,0.05063747314395644,26.083383678086477,18.357261367239552,478.81949152062356,11,5267.014406726859,137248.94752129875,131981.93311457188
197,1945,1968,23,65,67,2010,2012,24951.033182184394,0.0259462724752274,61.70165286850826,26.17306524702257,1614.921386376604,2,3229.842772753208,345652.6033789042,342422.760606151
198,1943,1968,25,58,59,2001,2002,33414.87122638263,0.018879358631470906,53.708033643034454,20.05947514203957,1077.3549657902745,1,1077.3549657902745,281058.23895514105,279980.88398935075
199,1941,1968,27,59,63,2000,2004,25455.21047220438,0.053777065784137816,71.39711646611707,19.47521858450444,1390.474449480951,4,5561.897797923804,382557.86594937637,376995.96815145254
200,1942,1968,26,58,62,2000,2004,22438.72371181071,0.009267483403932193,29.999281951308298,19.47521858450444,584.242573379908,4,2336.970293519632,154643.82759715305,152306.8573036334
201,1943,1968,25,58,65,2001,2008,27861.550519601315,0.008353823869421375,37.83528182785954,20.05947514203957,758.9558953180099,7,5312.69126722607,195975.17813695266,190662.4868697266
202,1944,1968,24,60,69,2004,2013,33993.460662228084,0.022469349952466654,64.39685508854365,21.919530093535478,1411.5488030423758,9,12703.939227381383,344826.4014633726,332122.4622359912
203,1950,1968,18,65,61,2015,2011,11971.259182850572,0.04377638083475053,46.61940838585779,30.34175598583559,0.0,0,0.0,270157.07427788456,270157.07427788456
204,1949,1968,19,59,64,2008,2013,23222.882408146845,0.0250381530437663,52.8082042931371,24.67062423133431,1302.8113644475206,5,6514.056822237603,291388.91061670094,284874.8537944633
205,1945,1968,23,60,62,2005,2007,15457.843914858135,0.048089281050675864,50.480436464019526,22.577115996341544,1139.702669594118,2,2279.405339188236,280111.0846078216,277831.67926863336
206,1944,1968,24,60,68,2004,2012,18122.340194306613,0.03719997716195079,45.35773749570409,21.919530093535478,994.2202920117684,8,7953.762336094147,246857.71925598852,238903.95691989438
207,1950,1968,18,64,65,2014,2015,14684.57792098571,0.040798611442369875,59.94456371791303,29.45801552022873,1765.847888355622,1,1765.847888355622,354359.1056164665,352593.2577281109
208,1943,1968,25,58,67,2001,2010,16659.164857988482,0.01655373982940357,25.7797492262188,20.05947514203957,517.1282387713499,9,4654.154148942149,134604.54256292502,129950.38841398287
209,1940,1968,28,65,64,2005,2004,20178.13737688573,0.03347217588817502,46.98812484865428,22.577115996341544,0.0,0,0.0,254704.40059208433,254704.40059208433
210,1949,1969,20,58,70,2007,2019,17145.483431401793,0.009972069637967259,27.13250384586369,23.952062360518745,649.8794241131418,12,7798.5530893577015,146466.2065487022,138667.6534593445
211,1944,1969,25,65,69,2009,2013,38879.47955664624,0.05222048627886367,159.6542077847937,25.410742958274337,4056.9320362263143,4,16227.728144905257,922389.3215456412,906161.5934007359
212,1946,1969,23,62,65,2008,2011,36890.07455563359,0.005650096175536802,55.292976394132644,24.67062423133431,1364.1122432516847,3,4092.336729755054,298435.8249597818,294343.48823002673
213,1945,1969,24,58,65,2003,2010,35443.84286400651,0.011138844483135426,51.251529585444885,21.281097178189782,1090.6887816387214,7,7634.821471471049,270690.0881686292,263055.26669715816
214,1949,1969,20,61,70,2010,2019,31118.384054155285,0.0505312001770152,128.97238975771597,26.17306524702257,3375.6027721931255,9,30380.424949738128,749901.8502932049,719521.4253434668
215,1947,1969,22,61,69,2008,2016,17782.703002938775,0.023984620408363348,37.89121866960242,24.67062423133431,934.8000174650803,8,7478.400139720642,209649.27980962317,202170.87966990253
216,1945,1969,24,64,70,2009,2015,34919.63519695749,0.02225960724406378,74.16035830842938,25.410742958274337,1884.4698026690237,6,11306.818816014142,412117.11599342653,400810.2971774124
217,1943,1969,26,59,63,2002,2006,18833.97278625753,0.052422665348107834,53.88600228235485,20.66125939630076,1113.3526709853884,4,4453.4106839415535,293930.3090495635,289476.8983656219
218,1946,1969,23,65,59,2011,2005,36054.03927693739,0.029371559912475684,76.80686918892876,26.958257204433245,0.0,0,0.0,419030.14410439326,419030.14410439326
219,1945,1969,24,58,60,2003,2005,10674.079249603521,0.018433867969247304,17.423318281736922,21.281097178189782,370.78732952017407,2,741.5746590403481,92718.22603842009,91976.65137937975
220,1944,1969,25,59,67,2003,2011,17736.63056299607,0.011967803703641207,25.99730018119171,21.281097178189782,553.2510715265116,8,4426.008572212093,137425.5629783696,132999.5544061575
221,1941,1969,28,61,68,2002,2009,25770.705469080574,0.013583964292415176,37.60177954897733,20.66125939630076,776.9001210239377,7,5438.300847167564,197918.8463928747,192480.54554570714
222,1945,1969,24,62,69,2007,2014,34677.516277350216,0.03148308393275406,83.01214402236555,23.952062360518745,1988.312050304063,7,13918.18435212844,460467.82315079914,446549.6387986707
223,1942,1969,27,61,67,2003,2009,18221.65662061618,0.03270890012578967,38.14205677733792,21.281097178189782,811.7048168545605,6,4870.228901127362,205898.81875680934,201028.589855682
224,1944,1970,26,63,68,2007,2012,31606.077448968874,0.010328936506433718,48.500275074660706,23.952062360518745,1161.681613090586,5,5808.408065452931,263285.149200955,257476.74113550206
225,1947,1970,23,62,69,2009,2016,37000.55925544315,0.04869450387812576,131.98778803798683,25.410742958274337,3353.9077554644796,7,23477.354288251358,761385.4737968176,737908.1195085662
226,1945,1970,25,59,70,2004,2015,28992.94190072343,0.029713692506913573,56.906079288727746,21.919530093535478,1247.3545174743838,11,13720.899692218221,309656.1027371501,295935.20304493187
227,1943,1970,27,58,68,2001,2011,22131.44504647073,0.04354556885321353,48.19788562673348,20.05947514203957,966.8242886283266,10,9668.242886283266,259818.2480508102,250150.00516452693
228,1951,1970,19,63,69,2014,2020,15531.127620368898,0.009516848028880394,27.795505960089642,29.45801552022873,818.8004459649309,6,4912.802675789585,156944.91837260424,152032.11569681467
229,1950,1970,20,67,63,2017,2013,35112.36972109089,0.02685966981786218,89.51809604633071,32.18956892537298,0.0,0,0.0,516914.0438529426,516914.0438529426
230,1949,1970,21,58,69,2007,2018,18913.65146869525,0.03332023201484486,44.70721890493573,23.952062360518745,1070.830095176383,11,11779.131046940214,249456.67981345236,237677.54876651213
231,1951,1970,19,64,66,2015,2017,38104.89217974274,0.041628604860512515,149.4343327055042,30.34175598583559,4534.100058856579,2,9068.200117713159,896787.9892771104,887719.7891593972
232,1952,1970,18,67,62,2019,2014,26195.283367245804,0.01310069389457923,50.60104343880206,34.1499136729282,0.0,0,0.0,287498.46143267024,287498.46143267024
233,1949,1970,21,58,69,2007,2018,27905.285467506677,0.021712194540848044,52.720535177456874,23.952062360518745,1262.7655462503692,11,13890.421008754061,290186.636318292,276296.21530953795
234,1943,1970,27,59,63,2002,2006,20331.511961326996,0.022577008056710944,32.757734071348104,20.66125939630076,676.8160408831626,4,2707.2641635326504,174706.5318902506,171999.26772671795
235,1952,1970,18,66,69,2018,2021,27948.58174804464,0.02798407563805656,85.5235966702151,33.15525599313417,2835.5567410545386,3,8506.670223163615,512964.2162014644,504457.5459783008
236,1950,1970,20,60,60,2010,2010,33982.47636906938,0.039734823542721336,103.77737648024005,26.17306524702257,2716.1720457821484,0,0.0,596889.4643693899,596889.4643693899
237,1947,1970,23,59,70,2006,2017,20829.216908200804,0.009579103666331707,30.71031447236495,23.25442947623179,714.1508420905111,11,7855.659262995622,165604.57302175785,157748.91375876224
238,1943,1971,28,58,59,2001,2002,38507.12061462407,0.02730028864789779,61.05722126618599,20.05947514203957,1224.7758122310677,1,1224.7758122310677,326231.38439303526,325006.6085808042
239,1946,1971,25,60,66,2006,2012,29168.481560027856,0.04295179227694249,75.53353633913315,23.25442947623179,1756.4892938887629,6,10538.935763332578,424107.097073116,413568.1613097834
240,1949,1971,22,63,64,2012,2013,39417.304005399645,0.050168190631801245,158.44955825626928,27.767004920566244,4399.669663763377,1,4399.669663763377,941247.5325054702,936847.8628417068
241,1943,1971,28,67,67,2010,2010,38321.780190598394,0.006971340568425295,57.570790307296285,26.17306524702257,1506.8040510355202,0,0.0,318181.55318785034,318181.55318785034
242,1944,1971,27,64,59,2008,2003,15417.260353820006,0.03339726152763147,29.356865632462252,24.67062423133431,0.0,0,0.0,159812.56621055488,159812.56621055488
243,1944,1971,27,64,63,2008,2007,31930.71014374845,0.014629951389281522,50.845386932569326,24.67062423133431,0.0,0,0.0,278830.5976425921,278830.5976425921
244,1946,1971,25,59,69,2005,2015,38327.994673403016,0.02871071083287319,73.10132523807957,22.577115996341544,1650.417099386412,10,16504.17099386412,401759.0282038385,385254.8572099744
245,1950,1971,21,64,61,2014,2011,19573.01419729767,0.04644577370753387,68.79821546242702,29.45801552022873,0.0,0,0.0,403446.25854916964,403446.25854916964
246,1953,1971,18,65,61,2018,2014,26820.31582010542,0.029053094192204323,71.11763791294302,33.15525599313417,0.0,0,0.0,416608.29778379446,416608.29778379446
247,1951,1971,20,62,69,2013,2020,20196.248913041985,0.04123833857643807,68.62184323307451,28.600015068183232,1962.5857504724388,7,13738.100253307071,406173.58895501867,392435.4887017116
248,1947,1971,24,65,59,2012,2006,26152.044711423627,0.03808275875402707,61.704609099636805,27.767004920566244,0.0,0,0.0,344779.07991156145,344779.07991156145
249,1952,1971,19,58,68,2010,2020,36299.96133587348,0.025875304201394608,78.62277522811503,26.17306524702257,2057.7990259474445,10,20577.990259474445,445743.0360301098,425165.04577063536
250,1951,1971,20,67,60,2018,2011,10638.082325511614,0.04873508363420997,39.41312605733123,33.15525599313417,0.0,0,0.0,231773.70295738344,231773.70295738344
251,1952,1971,19,60,69,2012,2021,39938.02331600012,0.02253559077258551,86.06418475608336,27.767004920566244,2389.744641606689,9,21507.7017744602,492318.8376979114,470811.1359234512
252,1954,1972,18,62,70,2016,2024,28825.1638965511,0.04868385570931694,127.14600489846612,31.25200866541066,3973.5680468592095,8,31788.544374873676,781658.9859548628,749870.4415799892
253,1946,1972,26,67,67,2013,2013,20091.113914852664,0.03112595958172616,51.54619111197627,28.600015068183232,1474.2218425099738,0,0.0,301807.3720430331,301807.3720430331
254,1954,1972,18,58,61,2012,2015,24019.322996129576,0.019850143822744113,46.99777200880651,27.767004920566244,1304.9873666241808,3,3914.9620998725422,268976.6431932775,265061.68109340494
255,1953,1972,19,61,60,2014,2013,17008.2325314973,0.007104659481818094,26.534700816945453,29.45801552022873,0.0,0,0.0,149958.36541402727,149958.36541402727
256,1954,1972,18,62,67,2016,2021,13284.027960373454,0.024581507027017804,32.43763283938139,31.25200866541066,1013.7411825817567,5,5068.705912908783,192088.58282300865,187019.87691009988
257,1951,1972,21,67,63,2018,2014,33590.35043246656,0.009470550115612975,56.17037930874566,33.15525599313417,0.0,0,0.0,320425.8077369573,320425.8077369573
258,1949,1972,23,64,66,2013,2015,36525.96934394509,0.0350399223221099,102.23850007650431,28.600015068183232,2924.022642736476,2,5848.045285472952,601891.1495150849,596043.1042296119
259,1953,1972,19,66,65,2019,2018,39735.05878410929,0.01658358506917217,85.18435005709138,34.1499136729282,0.0,0,0.0,504044.3620614716,504044.3620614716
260,1951,1972,21,63,63,2014,2014,34919.27553251874,0.011016938101749797,60.24387329482589,29.45801552022873,1774.6649545176742,0,0.0,344507.3097726876,344507.3097726876
261,1944,1972,28,59,67,2003,2011,16614.58627210526,0.014321913107212727,22.225786298041793,21.281097178189782,472.98911807030635,8,3783.912944562451,119538.689598212,115754.77665364955
262,1952,1972,20,65,64,2017,2016,34023.09061389625,0.03648889614980765,110.32160452863795,32.18956892537298,0.0,0,0.0,665972.7515102153,665972.7515102153
263,1948,1972,24,58,67,2006,2015,37832.568495856394,0.05474539113232176,115.66708123826668,23.25442947623179,2689.7719833768456,9,24207.94785039161,658600.0341915537,634392.0863411621
264,1944,1972,28,67,61,2011,2005,32747.154271122738,0.03980103090268961,72.06866081515568,26.958257204433245,0.0,0,0.0,401782.10033988993,401782.10033988993
265,1947,1972,25,60,61,2007,2008,16733.21715509982,0.016190880741131154,26.271676653109335,23.952062360518745,629.2608375106591,1,629.2608375106591,145023.7231765701,144394.46233905945
266,1947,1973,26,66,62,2013,2009,27402.586235134335,0.009574341869887744,39.094338744523924,28.600015068183232,0.0,0,0.0,217847.70342897717,217847.70342897717
267,1947,1973,26,65,61,2012,2008,18188.781245689446,0.028833841416518423,35.3525238762841,27.767004920566244,0.0,0,0.0,199988.67968525743,199988.67968525743
268,1953,1973,20,66,60,2019,2013,35863.82851796351,0.0454758037362439,120.62847254125467,34.1499136729282,0.0,0,0.0,722171.5119628276,722171.5119628276
269,1948,1973,25,66,63,2014,2011,32056.379635703583,0.01906954802887634,57.53334151251841,29.45801552022873,0.0,0,0.0,328291.49767732853,328291.49767732853
270,1950,1973,23,65,69,2015,2019,31702.60341065755,0.029793786753938543,80.87110443843841,30.34175598583559,2453.771317176124,4,9815.085268704495,481276.71847631386,471461.63320760935
271,1950,1973,23,62,70,2012,2020,13284.065801633617,0.04972399654840337,46.92835299914509,27.767004920566244,1303.0598086413313,8,10424.47846913065,280076.4521773537,269651.9737082231
272,1955,1973,18,59,66,2014,2021,36487.18807412384,0.030803951022180833,91.9393513956189,29.45801552022873,2708.3508403319047,7,18958.45588232333,543987.2695244642,525028.8136421408
273,1953,1973,20,67,61,2020,2014,20434.27623706579,0.03890080762795318,61.74479466438925,35.17441108311604,0.0,0,0.0,369439.98991805274,369439.98991805274
274,1945,1973,28,58,64,2003,2009,25637.809365412446,0.04840804020257735,55.56029186148309,21.281097178189782,1182.3839703528083,6,7094.30382211685,308296.23735403665,301201.9335319198
275,1955,1973,18,66,69,2021,2024,17160.700939030525,0.05150451752548693,97.24907242719074,36.22964341560952,3523.2992165359046,3,10569.897649607714,628485.3565887738,617915.458939166
276,1952,1973,21,63,70,2015,2022,14758.15315879221,0.04904353795994642,59.22927824034137,30.34175598583559,1797.1203075855994,7,12579.842153099196,362139.1331502562,349559.290997157
277,1946,1973,27,66,61,2012,2007,36372.144406843945,0.005257258537735739,45.79350584545893,27.767004920566244,0.0,0,0.0,251136.21606972913,251136.21606972913
278,1945,1973,28,62,65,2007,2010,14822.796881449245,0.04589835120595311,37.852802626704424,23.952062360518745,906.6526890352321,3,2719.9580671056965,216172.69788716032,213452.73982005462
279,1949,1973,24,59,69,2008,2018,39435.585340822705,0.03659067635083342,88.50372301104751,24.67062423133431,2183.4420934796485,10,21834.420934796486,504696.25663258275,482861.83569778624
280,1955,1974,19,65,61,2020,2016,13853.461542795741,0.01916714741327908,27.69810665369768,35.17441108311604,0.0,0,0.0,163979.9616875328,163979.9616875328
281,1950,1974,24,67,67,2017,2017,38889.76011576984,0.022093608301934305,85.26206580186033,32.18956892537298,2744.5491438486697,0,0.0,510475.21878199594,510475.21878199594
282,1952,1974,22,63,62,2015,2014,15212.604259227004,0.04354270542704949,48.43679048841786,30.34175598583559,0.0,0,0.0,292462.57295268856,292462.57295268856
283,1953,1974,21,58,70,2011,2023,12020.51804406315,0.03410852300881367,27.625599592706266,26.958257204433245,744.7380192468618,12,8936.856230962341,161185.4433493812,152248.58711841886
284,1956,1974,18,63,68,2019,2024,12240.832532735621,0.04762073295993238,53.74673314021151,34.1499136729282,1835.4462969401322,5,9177.231484700662,340081.72921848134,330904.4977337807
285,1953,1974,21,60,62,2013,2015,32747.895877870676,0.006229345822940076,46.965691677396734,28.600015068183232,1343.2194896611945,2,2686.438979322389,267956.16944488656,265269.7304655642
286,1946,1974,28,58,64,2004,2010,21155.005877161737,0.045939282167854686,43.55638328374837,21.919530093535478,954.735454153688,6,5728.412724922128,243908.3625266957,238179.9498017736
287,1946,1974,28,67,65,2013,2011,23377.08119130245,0.018681333314083295,39.95081567131458,28.600015068183232,0.0,0,0.0,228898.44766139484,228898.44766139484
288,1953,1974,21,58,61,2011,2014,23541.610729890264,0.013181191059583458,36.387071110913176,26.958257204433245,980.932021924,3,2942.796065772,207088.3544274297,204145.5583616577
289,1950,1974,24,61,60,2011,2010,33184.68340050413,0.016502684151571696,52.8605099618529,26.958257204433245,0.0,0,0.0,300201.2489691667,300201.2489691667
290,1946,1974,28,60,59,2006,2005,38897.099603203955,0.006565115687375812,45.3860403452304,23.25442947623179,0.0,0,0.0,247835.5362250303,247835.5362250303
291,1952,1974,22,62,69,2014,2021,38935.61416810626,0.043004703921904856,122.4722405965759,29.45801552022873,3607.78916429112,7,25254.52415003784,738990.7299446093,713736.2057945715
292,1952,1974,22,60,69,2012,2021,22280.02018945129,0.049704960183956724,74.08708295583256,27.767004920566244,2057.176396985002,9,18514.58757286502,443351.7649296389,424837.1773567739
293,1955,1974,19,60,59,2015,2014,29550.004761276552,0.02342631718618806,60.8596943132794,30.34175598583559,0.0,0,0.0,357799.2046831008,357799.2046831008
294,1947,1975,28,65,70,2012,2017,15565.765471093633,0.04843115839778054,47.42460467302004,27.767004920566244,1316.8392313116565,5,6584.196156558282,284201.5283400079,277617.3321834496
295,1953,1975,22,65,69,2018,2022,35343.496843506626,0.04305119954714994,125.23219764745242,33.15525599313417,4152.105571584059,4,16608.422286336237,782661.4307611152,766053.008474779
296,1955,1975,20,62,66,2017,2021,37625.43543447061,0.0358325157260369,107.79239164675039,32.18956892537298,3469.7906205438703,4,13879.162482175481,661490.1117620919,647610.9492799164
297,1949,1975,26,64,59,2013,2008,28219.193447880138,0.017376997780168758,40.99439943237633,28.600015068183232,0.0,0,0.0,231264.9117745541,231264.9117745541
298,1949,1975,26,63,67,2012,2016,14824.7640723457,0.037575973340113235,36.12126207103831,27.767004920566244,1002.9792616635835,4,4011.917046654334,213912.15535391888,209900.23830726455
299,1953,1975,22,62,60,2015,2013,33926.773019115644,0.02051809794617869,61.249004364414276,30.34175598583559,0.0,0,0.0,357882.76537844114,357882.76537844114
300,1957,1975,18,65,63,2022,2020,12173.406633836767,0.024624677820334243,29.66635826380755,37.31653271807781,0.0,0,0.0,182820.50014490238,182820.50014490238
301,1952,1975,23,66,59,2018,2011,38579.45914116151,0.05039093264923201,116.42919748441076,33.15525599313417,0.0,0,0.0,693492.1569952775,693492.1569952775
302,1947,1975,28,63,61,2010,2008,13147.905352545245,0.017102250793126373,19.014912352322504,26.17306524702257,0.0,0,0.0,107241.80377550266,107241.80377550266
303,1949,1975,26,63,64,2012,2013,16310.48739756606,0.02230082838224198,29.49951560056964,27.767004920566244,819.1131948353379,1,819.1131948353379,171622.58050076358,170803.46730592824
304,1950,1975,25,59,70,2009,2020,12172.488164390244,0.03171211029882225,23.438914514562033,25.410742958274337,595.6002319505013,11,6551.602551455515,134980.1232597364,128428.52070828088
305,1949,1975,26,58,62,2007,2011,20734.04052784814,0.02110473511096677,30.88912718581407,23.952062360518745,739.8583006166134,4,2959.4332024664536,173772.52685148557,170813.0936490191
306,1952,1975,23,64,68,2016,2020,30683.949074117972,0.045029334955454144,104.53394667522024,31.25200866541066,3266.8958073235585,4,13067.583229294234,644507.828891992,631440.2456626977
307,1956,1975,19,67,65,2023,2021,30111.563750632366,0.05257749871776635,156.66658180662887,38.43602869962015,0.0,0,0.0,1018428.5370458682,1018428.5370458682
308,1956,1976,20,63,67,2019,2023,38086.36738731069,0.007598564182573621,60.024202613540965,34.1499136729282,2049.821337538775,4,8199.2853501551,358677.253161953,350477.9678117979
309,1950,1976,26,59,70,2009,2020,36129.07371238257,0.04070434660662139,77.34286658598344,25.410742958274337,1965.3397024725302,11,21618.736727197833,450837.9892423362,429219.25251513836
310,1955,1976,21,64,69,2019,2024,36844.499681815825,0.03237961880768681,99.92772017587647,34.1499136729282,3412.5230175387073,5,17062.615087693535,621474.9578921376,604412.342804444
311,1949,1976,27,63,68,2012,2017,24427.114943469547,0.007037705304623639,32.29502592862949,27.767004920566244,896.7361438700696,5,4483.680719350348,185412.8614225375,180929.18070318716
312,1949,1976,27,59,64,2008,2013,27798.35944930536,0.03751470929367269,53.73017130544465,24.67062423133431,1325.556866161846,5,6627.784330809231,310038.99718922516,303411.2128584159
313,1950,1976,26,60,68,2010,2018,19870.523134439863,0.028509129634833257,35.753428779893746,26.17306524702257,935.7768242609336,8,7486.214594087469,207504.21074223763,200017.99614815015
314,1951,1976,25,64,63,2015,2014,29761.233265026283,0.02990978582265695,63.9289989101512,30.34175598583559,0.0,0,0.0,382102.07226480386,382102.07226480386
315,1957,1976,19,63,60,2020,2017,29597.890577119902,0.02161573126775545,59.22832053426404,35.17441108311604,0.0,0,0.0,357375.0672019081,357375.0672019081
316,1951,1976,25,66,69,2017,2020,29509.770590408105,0.014977122546457257,51.49496146922533,32.18956892537298,1657.6006115230548,3,4972.801834569164,307670.2836501852,302697.4818156161
317,1956,1976,20,63,59,2019,2015,35213.572188308004,0.013709666828912684,56.82016922292677,34.1499136729282,0.0,0,0.0,334760.05636480416,334760.05636480416
318,1954,1976,22,67,66,2021,2020,22764.80003344226,0.022296749627348147,50.492999153829,36.22964341560952,0.0,0,0.0,311193.1388849399,311193.1388849399
319,1955,1976,21,65,60,2020,2015,36010.94488367345,0.03393377042861967,87.25397234263838,35.17441108311604,0.0,0,0.0,527937.446958286,527937.446958286
320,1955,1976,21,67,63,2022,2018,21865.455095470457,0.035309435678058575,61.21471216770472,37.31653271807781,0.0,0,0.0,379503.1032922804,379503.1032922804
321,1957,1976,19,61,64,2018,2021,29650.280164963257,0.05460666581703362,132.17409359362583,33.15525599313417,4382.265908757139,3,13146.797726271418,841107.1545338875,827960.3568076161
322,1950,1977,27,63,70,2013,2020,21515.414556033887,0.02829064035101243,41.14778160402293,28.600015068183232,1176.8271738973685,7,8237.79021728158,244726.1635501303,236488.3733328487
323,1955,1977,22,58,61,2013,2016,33280.006211062886,0.025265509154287172,60.15353433346317,28.600015068183232,1720.391988341524,3,5161.175965024572,356555.77862824843,351394.60266322386
324,1953,1977,24,67,70,2020,2023,21185.459115668033,0.03063076026029026,54.56175527423155,35.17441108311604,1919.1776094321954,3,5757.532828296586,342144.01783565764,336386.48500736104
325,1955,1977,22,62,64,2017,2019,24768.335693441044,0.017361553720158854,43.64247251555651,32.18956892537298,1404.8323771132023,2,2809.6647542264045,262892.07846533816,260082.41371111176
